Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000216895,AC009403.1,0.006840667472136095,1.2001016170359424,1.0,0.0,-1.2001016170359424,1.0
ENSG00000184863,RBM33,0.07671319950895478,-0.10344794853656625,1.0,0.0799668379825804,0.10344794853656625,1.0
ENSG00000164690,SHH,0.0004886191051525782,-3.2917514792937324,1.0,0.0063973470386064326,3.2917514792937324,1.0
ENSG00000182648,LINC01006,0.008795143892746408,-0.45886146512899195,1.0,0.00959602055790965,0.45886146512899195,1.0
ENSG00000105982,RNF32,0.0,-3.7067889785725763,1.0,0.0031986735193032163,3.7067889785725763,1.0
ENSG00000224903,AC005534.1,0.0,-3.7067889785725763,1.0,0.0031986735193032163,3.7067889785725763,1.0
ENSG00000105983,LMBR1,0.01954476420610313,1.0658005253243505,1.0,0.0063973470386064326,-1.0658005253243505,1.0
ENSG00000146909,NOM1,0.013192715839119611,-0.4843965572361295,1.0,0.01599336759651608,0.4843965572361295,1.0
ENSG00000130675,MNX1,0.0004886191051525782,-2.7067889785725763,1.0,0.0031986735193032163,2.7067889785725763,1.0
ENSG00000009335,UBE3C,0.028828527204002113,-0.6072533050216622,1.0,0.04158275575094181,0.6072533050216622,1.0
ENSG00000105993,DNAJB6,0.09381486818929502,0.18522834055441129,1.0,0.0799668379825804,-0.18522834055441129,1.0
ENSG00000155093,PTPRN2,0.01710166868034024,-0.7067889785725772,1.0,0.02558938815442573,0.7067889785725772,1.0
ENSG00000272839,AC011899.3,0.0019544764206103128,-1.3848608836852145,1.0,0.0031986735193032163,1.3848608836852145,1.0
ENSG00000146918,NCAPG2,0.011238239418509299,-0.7067889785725772,1.0,0.01599336759651608,0.7067889785725772,1.0
ENSG00000117868,ESYT2,0.08990591534807439,0.017237559886131404,1.0,0.08636418502118684,-0.017237559886131404,1.0
ENSG00000126870,WDR60,0.02394233615247633,-0.0629327887978528,1.0,0.022390714635122513,0.0629327887978528,1.0
ENSG00000106018,VIPR2,0.0029317146309154694,-2.2213621514023343,1.0,0.012794694077212865,2.2213621514023343,1.0
ENSG00000172748,ZNF596,0.0014658573154577347,-0.7067889785725754,1.0,0.0,0.7067889785725754,1.0
ENSG00000273402,AC004908.3,0.006352048366983517,1.1005659434850275,1.0,0.0,-1.1005659434850275,1.0
ENSG00000147364,FBXO25,0.01905614510095055,-0.7067889785725763,1.0,0.028788061673728944,0.7067889785725763,1.0
ENSG00000272293,AC083964.1,0.0039089528412206255,-1.121826477851421,1.0,0.0063973470386064326,1.121826477851421,1.0
ENSG00000180190,TDRP,0.007817905682441251,-0.9412542322095998,1.0,0.012794694077212865,0.9412542322095998,1.0
ENSG00000104714,ERICH1,0.028339908098849537,-0.5245856473518273,1.0,0.0383840822316386,0.5245856473518273,1.0
ENSG00000198010,DLGAP2,0.0019544764206103128,-1.3848608836852145,1.0,0.0031986735193032163,1.3848608836852145,1.0
ENSG00000182372,CLN8,0.023453717047323755,-0.26200413589968097,1.0,0.02558938815442573,0.26200413589968097,1.0
ENSG00000253982,AC100810.1,0.024430955257628912,1.380673862677762,1.0,0.0063973470386064326,-1.380673862677762,1.0
ENSG00000104728,ARHGEF10,0.01905614510095055,-0.5547858851275267,1.0,0.02558938815442573,0.5547858851275267,1.0
ENSG00000176595,KBTBD11,0.008795143892746408,-1.043823965850148,1.0,0.01599336759651608,1.043823965850148,1.0
ENSG00000036448,MYOM2,0.0014658573154577347,-0.7067889785725754,1.0,0.0,0.7067889785725754,1.0
ENSG00000254319,AC246817.2,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
