"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00942396401176052,0.413780506364581,0.254,0.173,1,"0","ARF1"
1.49219797230192e-16,1.30794633163708,0.434,0.164,1.54487256072417e-12,"1","F12"
5.31937460088255e-13,1.0341532246744,0.459,0.201,5.5071485242937e-09,"1","MT1G"
2.39555011119725e-12,0.744125311029321,0.861,0.67,2.48011303012251e-08,"1","ALB"
9.27223041662632e-12,1.5839767165756,0.258,0.083,9.59954015033323e-08,"1","PCK1"
1.64160074041157e-11,1.1599504340695,0.332,0.129,1.6995492465481e-07,"1","CYP3A4"
4.28528102105743e-11,1.30764548812835,0.348,0.152,4.43655144110076e-07,"1","TMEM259"
2.6731545791522e-10,0.475102659621032,0.947,0.777,2.76751693579627e-06,"1","SAA1"
4.11451255532762e-10,1.07670318710711,0.43,0.226,4.25975484853068e-06,"1","ATP6V0B"
5.85798257015693e-10,1.34490555409252,0.275,0.105,6.06476935488347e-06,"1","C9"
6.24392197589063e-10,1.47706151265909,0.258,0.097,6.46433242163956e-06,"1","FASN"
8.48171740467482e-10,0.953119449883795,0.393,0.19,8.78112202905985e-06,"1","NDUFS7"
9.9977035808441e-10,1.32952308600685,0.307,0.132,1.03506225172479e-05,"1","C8B"
1.53349595751045e-09,0.589059357344648,0.779,0.542,1.58762836481057e-05,"1","CFB"
2.21523847004862e-09,0.493579841049143,0.922,0.778,2.29343638804134e-05,"1","FGA"
3.18190843081671e-09,0.856545338814946,0.455,0.247,3.29422979842454e-05,"1","C4BPA"
3.30156653776388e-09,0.877599442242817,0.459,0.247,3.41811183654694e-05,"1","CANX"
3.60001762039049e-09,0.399024874626404,0.967,0.842,3.72709824239028e-05,"1","APOA1"
4.290076639286e-09,0.487900745020553,0.836,0.649,4.44151634465279e-05,"1","CES1"
4.67937854761244e-09,0.840752131937712,0.422,0.217,4.84456061034316e-05,"1","SAA4"
5.66642165112291e-09,1.34777849571412,0.303,0.137,5.86644633540755e-05,"1","FTCD"
5.88296969132275e-09,1.15805090115402,0.324,0.15,6.09063852142645e-05,"1","TFR2"
5.90027222020095e-09,0.673862220092796,0.557,0.332,6.10855182957404e-05,"1","TF"
8.50743508760712e-09,0.433217862139013,0.906,0.73,8.80774754619966e-05,"1","FGB"
8.78393254968321e-09,0.909888325381461,0.406,0.211,9.09400536868703e-05,"1","CHCHD10"
1.54910530584977e-08,0.341798322420716,1,0.901,0.000160378872314627,"1","SERPINA1"
2.3464218849611e-08,0.999014215854444,0.344,0.169,0.000242925057750022,"1","AZGP1"
2.47544053697568e-08,0.910204948896588,0.336,0.159,0.000256282358793092,"1","PRDX6"
2.76333949801859e-08,1.06940354374584,0.32,0.15,0.000286088538229865,"1","STOM"
3.75300991893174e-08,1.20332221132242,0.258,0.108,0.000388549116907003,"1","KRT23"
3.85955081622728e-08,1.28758371379538,0.254,0.107,0.00039957929600401,"1","LEAP2"
7.0830853782418e-08,1.09854988940536,0.275,0.123,0.000733311829209374,"1","PRELID1"
7.91688035418564e-08,0.526643541509649,0.693,0.461,0.00081963462306884,"1","SOD2"
1.08069982440054e-07,1.17872023808934,0.258,0.113,0.00111884852820188,"1","APRT"
1.12627590046665e-07,0.859763029818242,0.385,0.209,0.00116603343975312,"1","HRG"
1.39326917751759e-07,0.856661292443114,0.357,0.183,0.00144245157948396,"1","PSMB3"
2.74458721245017e-07,1.09149513187141,0.311,0.159,0.00284147114104966,"1","HSP90B1"
2.88888747155903e-07,0.597161738349905,0.648,0.459,0.00299086519930507,"1","ORM1"
3.18274723544162e-07,0.486549968680762,0.852,0.671,0.00329509821285271,"1","HP"
3.42095976333161e-07,0.525083027522032,0.59,0.384,0.00354171964297721,"1","HPX"
3.70187403224021e-07,0.855305144210475,0.393,0.225,0.00383255018557829,"1","F2"
3.90029050017796e-07,0.396732238933262,0.885,0.751,0.00403797075483424,"1","SAA2"
3.93781536103865e-07,0.860686059306471,0.352,0.185,0.00407682024328331,"1","HSP90AB1"
4.41685769210989e-07,1.05595801268089,0.303,0.155,0.00457277276864137,"1","EPAS1"
4.45271274447838e-07,0.997309909642195,0.316,0.161,0.00460989350435846,"1","ST6GAL1"
5.12926003591423e-07,0.564182847210973,0.533,0.33,0.005310322915182,"1","ALDH3A1"
7.35783473093111e-07,0.97126922537154,0.34,0.187,0.00761756629693297,"1","PRDX2"
