"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00052715428634184,0.344354693953452,0.302,0.231,1,"0","NAMPT"
3.92034417372065e-21,0.343493213660757,0.959,0.769,5.45947129632338e-17,"0","CES1"
0.00645323572641452,0.341551729132918,0.251,0.199,1,"0","NDUFV2"
6.18310388805238e-05,0.331382794041416,0.399,0.304,0.861059047450174,"0","HSP90B1"
3.91665327023566e-07,0.326830223426152,0.515,0.387,0.00545433134413017,"0","KRT8"
5.84182213024089e-06,0.3225041600263,0.509,0.4,0.0813532149857346,"0","PTMS"
7.55036778758081e-06,0.318813920501875,0.33,0.23,0.10514642180985,"0","ID1"
0.000648498147215746,0.316601897935373,0.339,0.264,1,"0","AOX1"
0.00289789707385605,0.310197025968962,0.256,0.197,1,"0","SND1"
5.53842366877256e-05,0.303063550931738,0.46,0.368,0.771280880113267,"0","NDUFV1"
1.56645115887885e-05,0.300984638426181,0.423,0.318,0.218143988385468,"0","ABCC2"
