Feature,Normalized.Dispersion
ENSG00000142920,7.1392571967045955
ENSG00000116525,-1.004254507689594
ENSG00000160094,-0.6596858955733298
ENSG00000270115,nan
ENSG00000134686,-0.38739488019045043
ENSG00000121903,nan
ENSG00000121904,-0.0019834912522703504
ENSG00000163866,0.16776837740797018
ENSG00000189280,0.12520102008070003
ENSG00000189433,-0.6876273662739546
ENSG00000188910,-1.1142963108153219
ENSG00000187513,0.9680174303429774
ENSG00000116544,3.6987635905046714
ENSG00000243749,0.9825916079943195
ENSG00000163867,4.665905819264936
ENSG00000197056,0.49194808144452323
ENSG00000116560,-0.06454921318335143
ENSG00000146463,-0.6241269243334192
ENSG00000142687,-1.1407092842663027
ENSG00000020129,0.6816688741727713
ENSG00000239636,2.3768342564445244
ENSG00000116819,nan
ENSG00000126067,0.5488807483709913
ENSG00000142686,4.031525571818589
ENSG00000092853,-1.2928973293473423
ENSG00000134698,2.006484954470919
ENSG00000092847,0.0
ENSG00000271914,nan
ENSG00000126070,0.9230157740342495
ENSG00000116863,0.0743790211579023
ENSG00000171812,-0.45362627541889333
ENSG00000054116,-0.6897499914107087
ENSG00000116871,0.6641465548105592
ENSG00000054118,-1.8789173490155726
