Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000106477,CEP41,0.0016496114680545017,0.7733456218306118,0.8858987616564996,260,0.1165162202322534,233
ENSG00000182450,KCNK4,0.0016482711195455859,0.7616829191740462,0.8782950562250411,14,0.005681151355433947,14
ENSG00000184402,SS18L1,0.0016447807855856178,0.7742826784886385,0.8866127604414682,650,0.3034043007782056,528
ENSG00000101911,PRPS2,0.001636839398527115,0.7750102009097177,0.8869665820320882,540,0.27212865753574794,469
ENSG00000186891,TNFRSF18,0.001634953104381481,0.7746587652645087,0.8869236025320423,189,0.09964793240493953,177
ENSG00000254535,PABPC4L,0.0016334648836794986,0.7739284033293525,0.8863866885121828,98,0.05102453090130424,96
ENSG00000182768,NGRN,0.0016322026254533373,0.7749792997253786,0.8869665820320882,205,0.09550098551554786,198
ENSG00000053702,NRIP2,0.0016263368991884335,0.7724920931030073,0.8852799071561704,44,0.023394005304821636,41
ENSG00000147119,CHST7,0.0016250484125245573,0.7483848316070814,0.8690754018996412,5,0.0019996496177851976,5
ENSG00000136888,ATP6V1G1,0.001624057804354948,0.7762345505208776,0.8881279909252908,382,0.17268031777789977,335
ENSG00000132740,IGHMBP2,0.0016191431993292083,0.776682032238535,0.8881604731264079,385,0.1922113276816809,353
ENSG00000182162,P2RY8,0.0016162882719768772,0.7764477651670416,0.8881604731264079,160,0.08632935569694727,148
ENSG00000144909,OSBPL11,0.0016154469375661755,0.7769615203211933,0.8884201534717415,350,0.17275017093911127,308
ENSG00000166225,FRS2,0.0016138935120802982,0.7774356681689611,0.8887791383113516,783,0.3606283512765001,606
ENSG00000168152,THAP9,0.0016108954512858381,0.7760298134113588,0.8879536651532818,76,0.03096963722400748,73
ENSG00000023572,GLRX2,0.0016075608424066057,0.7776532645355867,0.8889113704784477,287,0.12414537079078314,252
ENSG00000137106,GRHPR,0.001605871447942316,0.7783034925828236,0.8894747160936429,1621,0.790828335871658,1012
ENSG00000062716,VMP1,0.0016019663511130054,0.7787150935978593,0.889765177035861,1833,0.9046192834529091,1099
ENSG00000165891,E2F7,0.0015960944192941057,0.774804262294376,0.8869665820320882,38,0.015120692148437226,36
ENSG00000139405,RITA1,0.0015896321165256365,0.7794252781127702,0.8903366234418478,283,0.1271922642571731,251
ENSG00000243056,EIF4EBP3,0.0015888063462543042,0.7799768674539491,0.8906208661573696,852,0.3965005263770249,653
ENSG00000003509,NDUFAF7,0.0015862902743197108,0.7800546198067959,0.8906354652976239,454,0.23077216212891197,390
ENSG00000151572,ANO4,0.0015842527464203615,0.7615472515060708,0.8782580846224016,14,0.006090420568225435,14
ENSG00000144130,NT5DC4,0.0015700278806622765,0.7624958564543698,0.8788140550868379,9,0.005381804616256006,8
ENSG00000178033,CALHM5,0.0015686358184922576,0.781156610837278,0.8910535679294364,142,0.0750991789216525,139
ENSG00000105852,PON3,0.0015665897767005745,0.7806058556699369,0.8908448894068464,93,0.03795428163747915,87
ENSG00000153006,SREK1IP1,0.0015609376090828747,0.7825019431379303,0.8922879973069997,326,0.14991461194132355,285
ENSG00000177483,RBM44,0.0015604846843628288,0.7802083499480248,0.8906514491480271,55,0.02595522717706137,55
ENSG00000126243,LRFN3,0.0015549350143019259,0.7830582689999399,0.8927422427963809,291,0.14783610522278012,266
ENSG00000146453,PNLDC1,0.0015474195518875582,0.7589676327965897,0.8762964618927664,8,0.00287626020392386,8
ENSG00000139921,TMX1,0.0015466498372453295,0.7843136963624759,0.8933325097836357,1723,0.8234954905799806,1062
ENSG00000186300,ZNF555,0.0015438759685752535,0.7834066152088963,0.8928391875673318,118,0.060110395502628804,111
ENSG00000104974,LILRA1,0.0015348874142130811,0.7833653420078424,0.8928391875673318,84,0.045692659855130276,81
ENSG00000115266,APC2,0.001532628173359897,0.7653734617848384,0.8807535241363029,8,0.005332790743227929,8
ENSG00000275074,NUDT18,0.0015316685225353515,0.785444275896914,0.8940796464050141,328,0.16317471226684704,293
ENSG00000103313,MEFV,0.0015301112018736346,0.7842429070022683,0.893311895009168,85,0.0415812468149524,81
ENSG00000224109,CENPVL3,0.001524982856306459,0.6983154628436867,0.8361635960909573,2,0.0009225979318915089,2
ENSG00000135537,AFG1L,0.001524390237710766,0.7856183516123005,0.8941555358962695,150,0.061965190480034196,137
ENSG00000124160,NCOA5,0.0015240946037065328,0.7864871728208604,0.8945460571585179,829,0.38808759426217543,620
ENSG00000112599,GUCA1B,0.001518518586253423,0.7860452326755973,0.8943433913685039,153,0.07609670649155205,143
ENSG00000244476,ERVFRD-1,0.0015142272979871293,0.7656730448943916,0.8810384690606431,6,0.0016515628393952134,6
ENSG00000237988,OR2I1P,0.0015140763986575725,0.761024347942086,0.8780133919707469,5,0.0018404218452932693,5
ENSG00000175520,UBQLN3,0.0015100627647944302,0.7850579368430379,0.8939317498308427,52,0.022496246802136983,51
ENSG00000066557,LRRC40,0.00150094667862749,0.7885996096927346,0.8958885897601856,499,0.2515320863303004,428
ENSG00000184220,CMSS1,0.0014988675967420263,0.7888300618107851,0.8958885897601856,404,0.20051716169488473,352
ENSG00000131148,EMC8,0.0014980761406341767,0.7890962146337288,0.8960107978635214,634,0.2985587155502682,519
ENSG00000275111,ZNF2,0.0014963002867675438,0.7879896886182693,0.895694280134154,91,0.041799279294034264,89
ENSG00000243667,WDR92,0.0014958188772518377,0.788976776674249,0.8959951953737838,273,0.13433542431514306,246
ENSG00000115257,PCSK4,0.0014871663521088857,0.7879427904068157,0.895694280134154,64,0.029072135511394138,62
ENSG00000083312,TNPO1,0.0014868384229436082,0.7903385091950859,0.896833132460856,3424,1.6747733040773416,1479
ENSG00000077080,ACTL6B,0.0014829188876705264,0.7811174959383171,0.8910535679294364,18,0.007575418683642734,17
ENSG00000067445,TRO,0.0014821712017777896,0.7905467519468701,0.8968769829033214,400,0.19655009369964976,344
ENSG00000004975,DVL2,0.0014814147131841965,0.7906886028833533,0.8969778904840663,676,0.338298780119929,554
ENSG00000235387,SPAAR,0.0014763719362402199,0.7865598121223363,0.8945686626901516,27,0.011547853724638018,27
ENSG00000154767,XPC,0.001470245682402098,0.792036744110916,0.897848846495091,1583,0.7971721086721948,1029
ENSG00000104529,EEF1D,0.0014691923465925316,0.7921558217075957,0.8979213613178162,2072,0.9931967204367071,1156
ENSG00000221818,EBF2,0.001464642741057151,0.7892450181716073,0.8961101507159122,48,0.025978363759477607,47
ENSG00000165171,METTL27,0.0014645949423944473,0.7898105146710643,0.8964616365892231,66,0.0340675203853769,64
ENSG00000123360,PDE1B,0.0014643817577872974,0.792274158338145,0.8979954593170818,327,0.15941429387609782,288
ENSG00000185973,TMLHE,0.0014601940367948221,0.7929215999700427,0.8984228253262128,643,0.3018991593246972,512
ENSG00000141295,SCRN2,0.0014595016505341563,0.793082071863561,0.8984228253262128,977,0.4586900366823178,705
ENSG00000143627,PKLR,0.00145849287924008,0.7127098619405849,0.846346081063296,3,0.0017126241940054769,3
ENSG00000165119,HNRNPK,0.0014552723510141737,0.7934976731809544,0.8985464526752629,1138,0.5626799493498144,806
ENSG00000135763,URB2,0.0014535301705901962,0.7930489187042629,0.8984228253262128,204,0.10014870727863837,186
ENSG00000100399,CHADL,0.00145294600470769,0.7918921548766364,0.897848846495091,93,0.04813151304088984,91
ENSG00000148225,WDR31,0.0014492551847793281,0.7927414377438686,0.898404968951173,112,0.0500601374884452,106
ENSG00000100983,GSS,0.0014416399839814425,0.794840525914045,0.899329792910103,749,0.3535613023901984,593
ENSG00000272899,ATP6V1FNB,0.001417944311815403,0.7900840630897263,0.8966520654410081,27,0.014126600035050656,27
ENSG00000121749,TBC1D15,0.0014174150320628858,0.7971224041201084,0.9009579865494837,395,0.17463561740366118,339
ENSG00000148297,MED22,0.00141344042146677,0.7976639329978115,0.9012725304928287,610,0.306401406607656,513
ENSG00000198049,AVPR1B,0.0014047597256495773,0.792817014473417,0.8984070673652265,28,0.017929323938444885,27
ENSG00000131233,GJA9,0.0014030154204904392,0.7856691646954539,0.8941555358962695,10,0.0033492447667923917,10
ENSG00000156853,ZNF689,0.0014005791567236556,0.7988482047639371,0.9017842473618949,421,0.19573472380398066,372
ENSG00000138385,SSB,0.0013919382580181243,0.7968729498267033,0.900919177871561,47,0.02069073608519703,45
ENSG00000129244,ATP1B2,0.001390453746659789,0.7979196106421385,0.9013211459009138,130,0.07173805512269688,120
ENSG00000005189,REXO5,0.0013871791859213101,0.7989898911055675,0.9018091081688164,94,0.04044651760713837,89
ENSG00000134597,RBMX2,0.0013834363808012335,0.8007073031439522,0.9026058256318196,619,0.31873359027947906,521
ENSG00000177875,CCDC184,0.0013821740257625574,0.7988614846719535,0.9017842473618949,78,0.042083478284971026,72
ENSG00000198547,C20orf203,0.0013819475456692517,0.7949366684293266,0.899329792910103,22,0.01010645819218296,21
ENSG00000128881,TTBK2,0.0013761373039791753,0.8014150206722086,0.9030077395405984,525,0.2616358966890826,446
ENSG00000164011,ZNF691,0.0013716018006482782,0.8012515701579832,0.902979202370277,154,0.071141297401773,144
ENSG00000185640,KRT79,0.00137059695191313,0.7857380521187962,0.8941739116406276,12,0.004686595081451518,11
ENSG00000109667,SLC2A9,0.0013703574007595544,0.8019082516808196,0.903298950169199,369,0.1928701515206374,340
ENSG00000171861,MRM3,0.001368733799465224,0.8015248031951527,0.9030077395405984,170,0.07452466526079904,161
ENSG00000181626,ANKRD62,0.0013676385196149722,0.7856153639910088,0.8941555358962695,11,0.004683331055646354,10
ENSG00000151176,PLBD2,0.0013662789515438431,0.8025723845716337,0.9035521507331431,1201,0.5996094853366779,843
ENSG00000025800,KPNA6,0.001362380385454567,0.8027177912424197,0.9035521507331431,399,0.1820721792362266,344
ENSG00000154743,TSEN2,0.001361554649466876,0.8027617693295732,0.9035521507331431,333,0.1428218377872034,295
ENSG00000105227,PRX,0.001360757848387834,0.8019686754529365,0.9033069973179035,113,0.05201464893591035,107
ENSG00000143494,VASH2,0.0013555068773610627,0.8026493590553376,0.9035521507331431,134,0.06781051011121055,124
ENSG00000112592,TBP,0.0013546870943732837,0.8026062341313551,0.9035521507331431,111,0.05531962751290051,106
ENSG00000262179,MYMX,0.001354490619776944,0.7931811283167838,0.8984228253262128,19,0.007969670226234377,19
ENSG00000169612,RAMAC,0.0013531736954810758,0.8030757003908737,0.9035934048597607,175,0.07692611037898736,156
ENSG00000075399,VPS9D1,0.0013502246698184062,0.804153437798157,0.9043596658279073,818,0.4012393494872452,645
ENSG00000177427,MIEF2,0.0013495735381336461,0.8038064803182852,0.9041931827781156,262,0.12206663090465876,238
ENSG00000164934,DCAF13,0.0013494955353881546,0.8027725637898628,0.9035521507331431,92,0.04493923856481697,88
ENSG00000160336,ZNF761,0.0013490982054123139,0.8041407176355309,0.9043596658279073,476,0.22326742739997166,399
ENSG00000180549,FUT7,0.0013454672365827492,0.8005207082272361,0.9025154998859264,35,0.018613788781715938,35
ENSG00000106304,SPAM1,0.0013447858230766965,0.7341610974447175,0.860667075513604,3,0.0015334750598291742,3
ENSG00000142409,ZNF787,0.001341431346451385,0.8050883208140167,0.905077076525485,1124,0.5219792531237932,777
ENSG00000038219,BOD1L1,0.0013393468613671546,0.8052886810875011,0.9051599267341421,937,0.45500250403278747,706
ENSG00000011566,MAP4K3,0.001332937460194001,0.8032225809562288,0.9036986951710069,49,0.024918880020045137,48
ENSG00000168939,SPRY3,0.0013316065894494774,0.8046797337372966,0.9048577439664474,97,0.04872403433285182,96
ENSG00000107521,HPS1,0.0013253517138981992,0.8066459876755177,0.9057471405424682,662,0.3131388394697699,531
ENSG00000080561,MID2,0.0013248571525071608,0.8064833948699135,0.9057471405424682,312,0.1495458180493183,287
ENSG00000125744,RTN2,0.001313797350710359,0.8075172431849464,0.9064264649419442,273,0.12767538125634753,245
ENSG00000156486,KCNS2,0.0013114800623713232,0.806195103666353,0.9056607333394745,61,0.032531516821389155,61
ENSG00000166317,SYNPO2L,0.0013079577163342682,0.7909988456521757,0.8972697998920773,7,0.003372359913525936,7
ENSG00000165288,BRWD3,0.0013005790696019419,0.8088520447889089,0.9075029824201682,256,0.11926242567849138,235
ENSG00000169413,RNASE6,0.0012978777162789236,0.8093336152496666,0.9077493050460396,482,0.25182391948623306,413
ENSG00000145861,C1QTNF2,0.0012956838607603904,0.8089118283081085,0.9075100011339116,125,0.06586719206070005,123
ENSG00000236609,ZNF853,0.001294893527799988,0.8094307787457433,0.9077493050460396,261,0.139301504225869,241
ENSG00000170946,DNAJC24,0.001292935101035632,0.8099289890255912,0.9080727820884619,582,0.2737493309505877,476
ENSG00000062598,ELMO2,0.0012920407853273808,0.8100575140701072,0.9080911505702401,744,0.367674604023246,585
ENSG00000131931,THAP1,0.001290124910111864,0.8099035725261892,0.9080727820884619,243,0.11305764841382274,223
ENSG00000146013,GFRA3,0.0012877723921893177,0.8071081601593666,0.9061460663096419,47,0.022631965580259827,43
ENSG00000121454,LHX4,0.0012867205786974522,0.7876247679002579,0.8955996187109975,6,0.0022286703361816752,6
ENSG00000103254,ANTKMT,0.001285959820394149,0.810691998722618,0.9084635275008722,811,0.38358064493754296,610
ENSG00000013563,DNASE1L1,0.0012857902778949212,0.8107262693811605,0.9084635275008722,757,0.3630205696213211,610
ENSG00000179859,RNF227,0.0012801372709149521,0.8107030598338782,0.9084635275008722,159,0.07070041248327917,153
ENSG00000118518,RNF146,0.0012800361232098766,0.8113834963074087,0.908959679952148,1756,0.8566857389310532,1066
ENSG00000187595,ZNF385C,0.0012674961697493234,0.8081976390969665,0.9068887929876214,33,0.012248483380575466,31
ENSG00000217442,SYCE3,0.001263268104225419,0.8050640885147289,0.905077076525485,21,0.008758408547652368,21
ENSG00000255423,EBLN2,0.0012603217162129876,0.8130543981445024,0.9101098815622537,337,0.16830888039527084,309
ENSG00000188996,HUS1B,0.001259772153013484,0.8125243009724756,0.9097264632121131,118,0.05418702071225439,114
ENSG00000065970,FOXJ2,0.0012573398837029187,0.8134948562344093,0.9103962118165267,455,0.21551798159958332,392
ENSG00000103381,CPPED1,0.0012546922420631995,0.8137336927577072,0.9105095714766479,416,0.20039768905574526,354
ENSG00000108474,PIGL,0.001237473839676576,0.81564652240274,0.9118074074123734,726,0.3437996415079791,571
ENSG00000119912,IDE,0.0012371422878796198,0.8155679190015837,0.9117796570229377,472,0.22154074038343766,406
ENSG00000152580,IGSF10,0.0012320595279172665,0.8128110124838124,0.9099576007429051,39,0.01755975263678806,38
ENSG00000188312,CENPP,0.001224503920389041,0.8169936653431125,0.9125912901717702,885,0.4411003940492197,666
ENSG00000088888,MAVS,0.001218043000262895,0.817697303310859,0.9128960937924603,1370,0.6522912158856509,910
ENSG00000172009,THOP1,0.0012167610988018224,0.8176522965415651,0.9128960937924603,481,0.23493345227372103,403
ENSG00000160214,RRP1,0.0012166416634354282,0.8175994716286927,0.9128960937924603,519,0.2576407908779242,447
ENSG00000189241,TSPYL1,0.0012152956563807051,0.8179688334622679,0.913018869084159,1399,0.6879185873109119,947
ENSG00000183248,PRR36,0.0012100423294091243,0.8123141987594404,0.9096308958612899,25,0.01048257618167166,25
ENSG00000149679,CABLES2,0.0012041608081198596,0.8186285824996071,0.9135664463925091,211,0.0975494824658538,195
ENSG00000163491,NEK10,0.0012038789779859782,0.815874976136691,0.9119425333215625,38,0.016177871573714905,38
ENSG00000122884,P4HA1,0.0012021244476970658,0.8192155409137625,0.9139290834146166,647,0.3272388879346784,518
ENSG00000180347,ITPRID1,0.0011995518686472042,0.7972216624979998,0.9009579865494837,7,0.002597725200610872,6
ENSG00000160741,CRTC2,0.001193935537604171,0.820033776126009,0.9144207208918941,546,0.2633023498306237,466
ENSG00000119523,ALG2,0.0011913366273302547,0.8204088385181607,0.9144849892376584,1133,0.5286559340153624,802
ENSG00000196839,ADA,0.0011843135942927448,0.8209402350372699,0.9145622324005168,415,0.21084204843556698,356
ENSG00000122729,ACO1,0.0011837988372888019,0.8210777243935512,0.9145622324005168,615,0.31152174213941597,507
ENSG00000183549,ACSM5,0.0011836599646413506,0.8197292634675835,0.914258922136876,77,0.0410714457756888,74
ENSG00000142039,CCDC97,0.0011804362734158475,0.8215168849300727,0.9148710763993991,1007,0.5056633922334347,742
ENSG00000220201,ZGLP1,0.0011773465767732948,0.820468984976644,0.9144849892376584,99,0.05033219267600315,94
ENSG00000060642,PIGV,0.0011763616224439702,0.821030440617663,0.9145622324005168,138,0.06847224845942325,135
ENSG00000087303,NID2,0.0011758141285808752,0.8214648861832672,0.9148710763993991,198,0.1115911587925154,189
ENSG00000172232,AZU1,0.0011719399631982845,0.806966341568867,0.9060468446992431,9,0.005895833078581592,9
ENSG00000146409,SLC18B1,0.0011718946273035565,0.8221461925620539,0.9153313993102877,351,0.174612591305029,309
ENSG00000110455,ACCS,0.0011707472663140673,0.8224102298832294,0.9154450159175544,527,0.2601535393571447,454
ENSG00000131127,ZNF141,0.0011660157095001865,0.8207008241438534,0.9145622324005168,52,0.02424711920945014,52
ENSG00000015153,YAF2,0.001163971410348188,0.8231522157853706,0.9158691724513498,679,0.33858512717650174,548
ENSG00000065328,MCM10,0.0011631742388051348,0.8157073773353778,0.911815314521263,24,0.008946576341437326,22
ENSG00000198759,EGFL6,0.0011593218698936537,0.8178132973736398,0.9129654733438263,22,0.01010685151317754,21
ENSG00000088280,ASAP3,0.0011592396095689887,0.8236048890844523,0.9160618882527607,646,0.33174171211490294,524
ENSG00000163961,RNF168,0.0011582276122351493,0.8237693233952841,0.9160618882527607,887,0.43521887186004454,664
ENSG00000013573,DDX11,0.0011538266007049137,0.823774893730187,0.9160618882527607,347,0.1710615857897116,307
ENSG00000158411,MITD1,0.0011513193424268324,0.824453742202504,0.9163359607513605,686,0.3197145758230101,525
ENSG00000136982,DSCC1,0.0011479243560069755,0.8209879438386565,0.9145622324005168,29,0.012006903444471879,29
ENSG00000144426,NBEAL1,0.001140001868963006,0.82549748944664,0.917015098681584,466,0.20944461154577476,405
ENSG00000125388,GRK4,0.0011399969642663494,0.8253965724785737,0.9169630751459104,313,0.16244445951456016,292
ENSG00000152467,ZSCAN1,0.0011387378529493565,0.8198347524623644,0.914258922136876,20,0.010043334534063069,19
ENSG00000185985,SLITRK2,0.001137520314728381,0.821056166713426,0.9145622324005168,31,0.013084288411463748,29
ENSG00000152763,WDR78,0.001137262170200402,0.8255939866938262,0.9170622060150121,266,0.12265476872509891,247
ENSG00000204272,NBDY,0.001135070542180134,0.826175891512273,0.9172676345164191,1139,0.5543898657264426,797
ENSG00000168538,TRAPPC11,0.0011343171896984543,0.8261818109233054,0.9172676345164191,744,0.3437985188623828,583
ENSG00000204428,LY6G5C,0.0011341394561780376,0.8251362070346129,0.9168127181529553,95,0.04834328571143068,95
ENSG00000157693,TMEM268,0.001132882074117878,0.8261601327656929,0.9172676345164191,320,0.16109799641157,296
ENSG00000182199,SHMT2,0.0011269052890872774,0.8269647627430674,0.9175028196810395,792,0.38381826039178596,619
ENSG00000184611,KCNH7,0.0011258097322661038,0.8146817416786489,0.9110893303707002,9,0.004053962390638065,9
ENSG00000242802,AP5Z1,0.001121877321954313,0.8274725086944119,0.9178259020219207,711,0.3449109150295204,567
ENSG00000134640,MTNR1B,0.001121199364393548,0.8151113650557871,0.911389440292542,9,0.004719005621552148,9
ENSG00000149243,KLHL35,0.0011191697535198573,0.8251530769314583,0.9168127181529553,61,0.029555408193523567,60
ENSG00000162779,AXDND1,0.0011186073044828304,0.826485316701755,0.9173468859842575,82,0.0377863158352647,79
ENSG00000165828,PRAP1,0.0011154774621002647,0.8003023578143307,0.9024493631116836,8,0.002590793790419637,7
ENSG00000205846,CLEC6A,0.0011039847489285478,0.8093540837968722,0.9077493050460396,7,0.0032585089857898597,7
ENSG00000103343,ZNF174,0.0011038440481491924,0.8289167191418507,0.9190069354126953,274,0.12849170511959462,251
ENSG00000135945,REV1,0.0011022833961997997,0.8294642503009038,0.9193734897752042,698,0.32797363234561105,556
ENSG00000166596,CFAP52,0.0011012434157314291,0.8163439614140324,0.9121660529765706,9,0.0039368782063028155,9
ENSG00000177721,ANXA2R,0.0010993872776755077,0.8203380892821619,0.9144849892376584,16,0.00866886822471566,16
ENSG00000283361,CFAP97D2,0.0010947193861768493,0.8181549938464379,0.9131665415189274,12,0.004166865669180208,11
ENSG00000151838,CCDC175,0.0010907473718042024,0.8218028846928975,0.9151294651614702,11,0.004320399199209541,11
ENSG00000204022,LIPJ,0.0010872218674878153,0.8206645628650422,0.9145622324005168,11,0.006035489903873438,11
ENSG00000156469,MTERF3,0.00108330240027742,0.8313223827893623,0.920710718435514,457,0.2087871854403976,394
ENSG00000126773,PCNX4,0.001081653892662395,0.8316224142464901,0.9208024040709896,824,0.41152601182159404,636
ENSG00000174576,NPAS4,0.0010803620497002186,0.8277717431886715,0.9180977452584547,30,0.02243676781823055,29
ENSG00000010626,LRRC23,0.001079614785841108,0.8314251035906066,0.9207571813325882,231,0.11258050271875673,207
ENSG00000110851,PRDM4,0.0010786504943835539,0.8318569641312841,0.920898839268284,555,0.2544410119729808,462
ENSG00000135297,MTO1,0.0010771386916230896,0.8314729530613381,0.9207571813325882,331,0.16337458853336126,297
ENSG00000161847,RAVER1,0.0010745601815249372,0.8323393318801411,0.921188039627658,831,0.3906725353549071,623
ENSG00000093217,XYLB,0.0010652091749073504,0.8329722589679149,0.9215296481787888,285,0.12736075348516807,251
ENSG00000162373,BEND5,0.0010650352750212584,0.8320523217308293,0.9210378076929016,96,0.04126855732762243,88
ENSG00000135622,SEMA4F,0.0010633256624849369,0.8329858356930482,0.9215296481787888,177,0.08769886897753316,165
ENSG00000137825,ITPKA,0.001062336129574521,0.8273849865973226,0.9177888682786579,22,0.00957261514149171,22
ENSG00000147166,ITGB1BP2,0.001058960503309236,0.8322050904077867,0.9211467717420915,69,0.03760842761499108,66
ENSG00000184916,JAG2,0.001052317291562501,0.8345919972018729,0.9228248040540373,643,0.31039773286216826,515
ENSG00000171311,EXOSC1,0.0010488572194609013,0.834803891686583,0.9229387140302789,408,0.1836592595701852,343
ENSG00000163170,BOLA3,0.0010436577878276292,0.8352469831633851,0.923187779682641,298,0.14945900946321072,274
ENSG00000072954,TMEM38A,0.0010430067425301593,0.8331634480357191,0.9216058653355244,46,0.01971444322143169,46
ENSG00000089050,RBBP9,0.0010426377923038555,0.8351736675492007,0.923187779682641,312,0.15950666680003298,283
ENSG00000205086,C2orf91,0.0010380717523068767,0.8249480689026689,0.9167651783020352,13,0.006336797622071211,13
ENSG00000123570,RAB9B,0.001035535021164292,0.8352294373184912,0.923187779682641,102,0.05385005600409616,94
ENSG00000125122,LRRC29,0.0010287088929626872,0.8365350544741377,0.9238285118261158,184,0.0918052832945452,169
ENSG00000146006,LRRTM2,0.0010160029013189411,0.8345360695084743,0.9228248040540373,28,0.012861717222331396,28
ENSG00000117971,CHRNB4,0.0010094269167206533,0.8359116314678856,0.9236815355475808,38,0.018320319658919147,37
ENSG00000161513,FDXR,0.0010062234450845785,0.8384803904471652,0.9251933966574187,144,0.06676497384796111,133
ENSG00000139496,NUP58,0.0010045632624612914,0.8395531301981398,0.9259473438203477,1014,0.5042765794482895,762
ENSG00000105821,DNAJC2,0.0010033722511174317,0.8396611966583793,0.9259539435505505,819,0.3932242873028341,642
ENSG00000184261,KCNK12,0.0010008113786304901,0.8263199588279622,0.9172676345164191,8,0.004034110265523751,8
ENSG00000162594,IL23R,0.0009930199142533015,0.8236343333976679,0.9160618882527607,7,0.002916379561626663,7
ENSG00000143224,PPOX,0.0009807660236330106,0.8418693034559692,0.9270488218665934,445,0.20930700520337095,380
ENSG00000120519,SLC10A7,0.0009807126086339125,0.8419116851645594,0.9270488218665934,524,0.2447560647180327,438
ENSG00000107186,MPDZ,0.000973245809777592,0.8426566586460005,0.9274639158391761,479,0.24189114025516384,406
ENSG00000198553,KCNRG,0.0009723689918107531,0.8399331192084429,0.9260050364697227,42,0.020663005247533187,41
ENSG00000189164,ZNF527,0.0009687146070251174,0.8427959596378629,0.9274639158391761,251,0.12707790966657354,226
ENSG00000151881,TMEM267,0.0009640768800665428,0.8434417559855634,0.9277695147589204,290,0.13579601974263752,260
ENSG00000165997,ARL5B,0.000961394284896159,0.8438552045161849,0.92798346872721,432,0.21452475447042732,379
ENSG00000146263,MMS22L,0.0009609934540784314,0.8430184077706213,0.9275445574237856,109,0.05485694125487587,103
ENSG00000196642,RABL6,0.000955467525575381,0.8446395065582653,0.9281744378244401,1877,0.9090609178741947,1086
ENSG00000107872,FBXL15,0.0009473995322062202,0.8453695334435785,0.9284158139133823,595,0.29450446929139323,494
ENSG00000204392,LSM2,0.0009465282944554811,0.8455304169479172,0.9284158139133823,1212,0.5725125246774734,859
ENSG00000140543,DET1,0.0009274573911169994,0.8447020538436636,0.9281744378244401,39,0.019800106929790038,39
ENSG00000185267,CDNF,0.0009272812609035341,0.8466169213105881,0.9289116802937943,124,0.06170275650233861,120
ENSG00000225556,C2CD4D,0.0009258483997641693,0.8420027246208655,0.9270888552553678,23,0.009683252984998168,22
ENSG00000100714,MTHFD1,0.0009224484908183061,0.8479454332316607,0.929593149815894,721,0.3352793931587795,557
ENSG00000157152,SYN2,0.0009182553346124325,0.8428691133140673,0.9274639158391761,16,0.009270722120873614,16
ENSG00000175264,CHST1,0.0009160155565889858,0.8482571352308315,0.929593149815894,250,0.1244948862636381,223
ENSG00000158158,CNNM4,0.0009129087727069904,0.8488017871403191,0.9296778131422323,370,0.16783351951637657,320
ENSG00000114735,HEMK1,0.0009114371294841842,0.8489762400545506,0.9296778131422323,400,0.19239593560452156,348
ENSG00000117280,RAB29,0.0009102324377046918,0.8492115296310367,0.929735545746621,660,0.32443841889575553,537
ENSG00000176222,ZNF404,0.000909584878677023,0.8483346239206979,0.929593149815894,91,0.044498810083507194,90
ENSG00000160218,TRAPPC10,0.0009088100596923101,0.8494223616912389,0.929735545746621,1076,0.5294347690737659,764
ENSG00000131626,PPFIA1,0.0009067724071385262,0.8496581532850875,0.9297464411127303,1895,0.9363622335118875,1104
ENSG00000172985,SH3RF3,0.0009022899372323617,0.8500034090269768,0.9297464411127303,545,0.28612354713155036,453
ENSG00000253159,PCDHGA12,0.0009004547230872207,0.8501080031477728,0.9297464411127303,348,0.18639269866088432,320
ENSG00000140688,C16orf58,0.0008972479551946589,0.8506341392342054,0.9299982518868273,1542,0.7416726203965626,992
ENSG00000117010,ZNF684,0.0008972000983919687,0.8500638349003065,0.9297464411127303,171,0.07665761614716629,161
ENSG00000102984,ZNF821,0.0008931853675059987,0.8506630724089188,0.9299982518868273,216,0.09617264520792304,198
ENSG00000189376,C8orf76,0.0008862388350004081,0.8515529156521575,0.9301810584455177,505,0.2601417384245473,442
ENSG00000183340,JRKL,0.0008860376698929912,0.8515961090063164,0.9301810584455177,419,0.19035106423344858,349
ENSG00000106009,BRAT1,0.0008850205405368336,0.8517848625174338,0.9302473949446387,594,0.2823973292481343,476
ENSG00000177025,C19orf18,0.0008786578466991476,0.8514203157295239,0.9301810584455177,88,0.04060853217244698,84
ENSG00000177432,NAP1L5,0.0008779852054359716,0.8524811360472955,0.9303715403348718,447,0.23759813155185774,397
ENSG00000156931,VPS8,0.0008753695360843181,0.852878493735987,0.9306025217402448,1257,0.6183698410564389,874
ENSG00000266028,SRGAP2,0.0008729555332053875,0.8530621231393725,0.9306830911007028,690,0.3409376275394699,563
ENSG00000087884,AAMDC,0.0008701230554091795,0.8533023654099157,0.9307857258664894,475,0.2229717122239388,407
ENSG00000253305,PCDHGB6,0.0008631207570952739,0.8536080952730833,0.9308879798141017,173,0.08417483193213084,162
ENSG00000106384,MOGAT3,0.0008628577108720586,0.8118751232612675,0.909390251041988,6,0.0021364683690396204,6
