Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000186891,TNFRSF18,0.03693941943971919,0.18585918486617015,1.0,0.04115313229008803,0.33231225705708844,1.0,0.019697515022533797,-0.6898624160801186,1.0
ENSG00000186827,TNFRSF4,0.05954413879835333,-0.1334193316072425,1.0,0.07544740919849473,0.41452171629014023,1.0,0.05121353905858787,-0.17896490139375842,1.0
ENSG00000078808,SDF4,0.12129361607071974,-0.21056263624532656,1.0,0.16461252916035213,0.4764050098431407,1.0,0.11030608412618927,-0.16637818934296433,1.0
ENSG00000176022,B3GALT6,0.019296711647614505,-0.46864424910806246,1.0,0.024005993835884688,0.3954323430939155,1.0,0.027576521031547317,0.6208384233839892,1.0
ENSG00000184163,C1QTNF12,0.011578026988568703,-0.07960195836216322,1.0,0.013717710763362678,0.55866269196222,1.0,0.00787900600901352,-0.06837403933384856,1.0
ENSG00000160087,UBE2J2,0.07001949654991549,-0.15794340964395426,1.0,0.09602397534353875,0.5299309734189035,1.0,0.05515304206309463,-0.33140844516764245,1.0
ENSG00000162572,SCNN1D,0.01819404241060796,0.7708216855873271,0.9991286584980152,0.017147138454203348,0.3191967572668304,1.0,0.0,-2.2382990407761616,0.6271906667710101
ENSG00000131584,ACAP3,0.06671148883889585,-0.22720607208106802,1.0,0.09602397534353875,0.5922152516732462,1.0,0.05515304206309463,-0.2748249168012751,1.0
ENSG00000169972,PUSL1,0.01819404241060796,0.3557841863084832,1.0,0.017147138454203348,0.23673459707485733,1.0,0.00787900600901352,-0.6533365400550046,1.0
ENSG00000127054,INTS11,0.10530491213412486,0.3614307494496254,1.0,0.10288283072522009,0.08939288099967024,1.0,0.05515304206309463,-0.8404220926555004,0.7897180624648613
ENSG00000224051,CPTP,0.02756673092516358,0.48131506839234195,1.0,0.013717710763362678,-0.6892648214813653,1.0,0.023637018027040557,0.07309838661903179,1.0
ENSG00000169962,TAS1R3,0.0011026692370065432,-1.1467161542206998,1.0,0.0,0.8216970977960134,1.0,0.00393950300450676,2.462140677364931,1.0
ENSG00000107404,DVL1,0.03859342329522901,-0.43991253056474644,1.0,0.05830027074429138,0.6340700946202418,1.0,0.04333453304957435,0.17263406016994676,1.0
ENSG00000162576,MXRA8,0.09041887743453654,-0.7052064435806655,0.35266622299018524,0.10631225841606075,0.08023011139486647,1.0,0.19303564722083122,1.076249523745604,0.0807094591433801
ENSG00000175756,AURKAIP1,0.12901230072976555,0.03631383484497386,1.0,0.1440359630153081,0.2200558559282273,1.0,0.10242707811717575,-0.3117514857996322,1.0
