Feature
1028,ENSG00000130821
1029,ENSG00000175294
1030,ENSG00000250186
1031,ENSG00000119772
1032,ENSG00000250548
1033,ENSG00000198865
1034,ENSG00000198899
1035,ENSG00000142541
1036,ENSG00000147003
1037,ENSG00000174206
1038,ENSG00000108298
1039,ENSG00000171100
1040,ENSG00000152455
1041,ENSG00000167526
1042,ENSG00000074800
1043,ENSG00000276131
1044,ENSG00000100036
1045,ENSG00000250312
1046,ENSG00000272172
1047,ENSG00000219545
1048,ENSG00000139508
1049,ENSG00000146918
1050,ENSG00000156711
1051,ENSG00000171314
1052,ENSG00000106868
1053,ENSG00000168152
1054,ENSG00000251580
1055,ENSG00000159314
1056,ENSG00000159579
1057,ENSG00000248538
1058,ENSG00000145414
1059,ENSG00000188959
1060,ENSG00000261326
1061,ENSG00000131355
1062,ENSG00000178826
1063,ENSG00000173451
1064,ENSG00000074660
1065,ENSG00000288156
1066,ENSG00000197969
1067,ENSG00000138303
1068,ENSG00000163945
1069,ENSG00000286373
1070,ENSG00000213062
1071,ENSG00000158555
1072,ENSG00000247373
1073,ENSG00000092208
1074,ENSG00000177954
1075,ENSG00000225855
1076,ENSG00000066651
1077,ENSG00000112599
1078,ENSG00000135372
1079,ENSG00000135605
1080,ENSG00000100911
1081,ENSG00000117226
1082,ENSG00000143476
1083,ENSG00000198324
1084,ENSG00000168016
1085,ENSG00000235257
1086,ENSG00000206562
1087,ENSG00000196275
1088,ENSG00000157429
1089,ENSG00000196814
1090,ENSG00000267249
1091,ENSG00000100767
1092,ENSG00000177613
1093,ENSG00000140104
1094,ENSG00000134138
1095,ENSG00000197756
1096,ENSG00000176971
1097,ENSG00000135525
1098,ENSG00000115268
1099,ENSG00000171840
1100,ENSG00000253313
1101,ENSG00000178821
1102,ENSG00000197579
1103,ENSG00000163631
1104,ENSG00000156508
1105,ENSG00000174007
1106,ENSG00000154124
1107,ENSG00000171564
1108,ENSG00000118137
1109,ENSG00000136869
1110,ENSG00000211891
1111,ENSG00000267272
1112,ENSG00000091972
1113,ENSG00000166402
1114,ENSG00000148411
1115,ENSG00000026103
1116,ENSG00000166436
1117,ENSG00000230628
1118,ENSG00000205037
1119,ENSG00000111196
1120,ENSG00000004866
1121,ENSG00000261061
1122,ENSG00000170854
1123,ENSG00000100084
1124,ENSG00000105289
1125,ENSG00000236008
