Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000272141,AL390719.2,0.0022839199567246684,-0.701578483805398,0.9352997968022595,0.0032795113915436783,0.7558309368743998,0.9336851557822203,0.0,3.7002296376185253,1.0
ENSG00000162571,TTLL10,0.0003262742795320955,-1.7015784838053971,0.6894042539448434,0.0010931704638478927,1.7558309368743998,0.6807719057115986,0.0,5.574698755534666,1.0
ENSG00000186891,TNFRSF18,0.017618811094733157,-0.6206584884218307,0.3302714400299729,0.027329261596197318,0.6749109414908334,0.26497459057884,0.0,0.83773316136846,1.0
ENSG00000186827,TNFRSF4,0.0433944791777687,-0.6354892933476259,0.04458821926580633,0.06668339829472146,0.6225644060109361,0.05900648084101172,0.07451300565130312,1.1372934432273678,1.0
ENSG00000078808,SDF4,0.38500364984787266,-0.03494404551627217,0.994815321756633,0.39900721930448085,0.058426555516536416,0.9060337876556467,0.22353901695390935,-0.627308425611421,1.0
ENSG00000176022,B3GALT6,0.09298816966664722,0.08325342162606653,0.9234778000980322,0.08636046664398352,-0.09716665073891573,0.8882127053784902,0.11176950847695467,0.6479086024884433,1.0
ENSG00000184163,C1QTNF12,0.0022839199567246684,-0.701578483805398,0.9352997968022595,0.0032795113915436783,0.7558309368743998,0.9336851557822203,0.0,3.7002296376185253,1.0
ENSG00000160087,UBE2J2,0.10767051224559152,0.06919608081469164,0.9385253207068305,0.10166485313785402,-0.07328450392201402,0.9374162290939245,0.11176950847695467,0.4317408016926234,1.0
ENSG00000162572,SCNN1D,0.021207828169586208,0.6423759174119636,0.32496112930316146,0.013118045566174713,-0.5881234643429609,0.4443344023168838,0.0,0.8742590373935739,1.0
ENSG00000131584,ACAP3,0.09298816966664722,-0.21413248899850412,0.5363374507322838,0.10822387592094138,0.22976212520681294,0.47968227889716397,0.07451300565130312,0.15590912139471458,1.0
ENSG00000169972,PUSL1,0.07014897009940053,0.053309018358070226,0.9934111588584994,0.06886973922241724,0.0009434347109320562,1.0,0.0,-0.9644600555733649,1.0
ENSG00000127054,INTS11,0.13344618032862707,-0.17184550380463426,0.5820957241852153,0.1519506944748571,0.198613426636149,0.47968227889716397,0.07451300565130312,-0.35603858202822014,1.0
ENSG00000240731,AL139287.1,0.0,-2.701578483805397,0.4941163674650259,0.0010931704638478927,2.7558309368744,0.47968227889716397,0.0,6.1596612562558235,1.0
ENSG00000224051,CPTP,0.11386972355670133,0.12027600794732107,0.7882461630831885,0.10057168267400612,-0.18074368298396548,0.6111830640605865,0.22353901695390935,1.1791136189219946,1.0
ENSG00000169962,TAS1R3,0.001957645677192573,0.10577643825220662,1.0,0.0010931704638478927,-0.05152398518320389,1.0,0.0,4.1596612562558235,1.0
ENSG00000107404,DVL1,0.10408149517073846,0.1774061152332358,0.6507365531325104,0.09291948942707087,-0.14433379554580483,0.7253330085424319,0.03725650282565156,-0.5021168415161643,1.0
ENSG00000162576,MXRA8,0.12170030626547163,-0.8057357150966897,1.1857318342521115e-06,0.21316824045033908,0.8044867428185172,1.4308130183442663e-06,0.1862825141282578,0.5923389146703966,1.0
ENSG00000175756,AURKAIP1,0.5011572933612987,0.10953590628419996,0.9943965347376855,0.46241110620765863,-0.11523157959849117,0.9948522006762943,0.5215910395591218,0.12991391286177034,1.0
ENSG00000221978,CCNL2,0.30310880568531673,-0.08366556128295533,0.7586872411177216,0.3268579686905199,0.11891635651852295,0.6063627995254487,0.11176950847695467,-1.103607944116839,1.0
ENSG00000224870,MRPL20-AS1,0.023491748126310875,0.02881445643732139,1.0,0.022956579740805748,0.02543799663168045,1.0,0.0,0.605072404578185,1.0
