Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000204305,AGER,0.37820868286305703,0.3326109270385498,0.3045788720419953,0.300037227880759,-0.3326109270385498,0.3045788720419953
ENSG00000213654,GPSM3,0.5214563133238915,0.8304356988940608,0.0007971352214447439,0.2927446563697683,-0.8304356988940608,0.0007971352214447439
ENSG00000204301,NOTCH4,0.3135725569234122,-0.019549369268228034,1.0,0.3177477586931649,0.019549369268228034,1.0
ENSG00000204296,TSBP1,0.000873461161346552,0.7459853770947475,1.0,0.0,-0.7459853770947475,1.0
ENSG00000204290,BTNL2,0.003493844645386208,1.067913471982111,0.6574977586845111,0.0010417959301415242,-1.067913471982111,0.6574977586845111
ENSG00000204287,HLA-DRA,12.549016505065913,0.5469033196017867,0.016637879455690275,8.590649239947009,-0.5469033196017867,0.01663787945568868
ENSG00000198502,HLA-DRB5,2.2212117333042816,0.2668915114804161,0.3715256604131869,1.8460623882107812,-0.2668915114804161,0.3715256604131869
ENSG00000196126,HLA-DRB1,4.196107419108836,0.4844529964261872,0.04205400405316243,2.9993304828774487,-0.4844529964261872,0.042054004053172514
ENSG00000196735,HLA-DQA1,2.929588735156335,0.9228070515614918,1.6675513169574653e-05,1.5449833643998805,-0.9228070515614918,1.6675513169574653e-05
ENSG00000179344,HLA-DQB1,0.3004706395032139,0.6450564682439686,0.02078429448720897,0.19169045114604047,-0.6450564682439686,0.02078429448720897
ENSG00000237541,HLA-DQA2,0.018342684388277592,1.398062073674443,0.09441381412890051,0.006250775580849146,-1.398062073674443,0.09441381412890051
ENSG00000232629,HLA-DQB2,0.07773804335984313,1.0679134719821115,0.010154028331632663,0.03646285755495335,-1.0679134719821115,0.010154028331632663
ENSG00000241106,HLA-DOB,0.1310191742019828,0.9399959970613745,0.005191581562416857,0.06771673545919908,-0.9399959970613745,0.005191581562416857
ENSG00000204267,TAP2,0.8175596470203726,-0.6582337905203017,0.004066662574650936,1.2907851574453486,0.6582337905203017,0.00406666257465077
ENSG00000204264,PSMB8,0.9808968841921779,-0.7534917120328438,0.0006542230500971888,1.6543719370647407,0.7534917120328438,0.0006542230500972537
ENSG00000240065,PSMB9,0.5188359298398519,-0.6464475028519242,0.006302600612034934,0.8126008255103889,0.6464475028519242,0.006302600612034934
ENSG00000168394,TAP1,0.7974700403094019,-0.9503201931360288,1.281813725773097e-05,1.541857976609456,0.9503201931360288,1.2818137257730604e-05
ENSG00000242574,HLA-DMB,1.8080646039873627,0.6098123730086791,0.008763074856662051,1.184521972570913,-0.6098123730086791,0.0087630748566602
ENSG00000204257,HLA-DMA,2.371447053055889,0.4467571232782931,0.0715949001404135,1.7397992033363456,-0.4467571232782931,0.0715949001404135
ENSG00000204256,BRD2,2.370573591894542,-0.07308808083706975,0.8823330824196428,2.494059456758809,0.07308808083706975,0.8823330824197082
ENSG00000204252,HLA-DOA,0.4515794204161674,0.8499043285513415,0.0009844893802424754,0.2500310232339658,-0.8499043285513415,0.0009844893802424754
ENSG00000231389,HLA-DPA1,7.010399280967427,0.7106552028610325,0.0011370139968451941,4.283864864741948,-0.7106552028610325,0.001137013996845293
ENSG00000223865,HLA-DPB1,7.177230362784618,0.8095093859218245,0.00015587669710446145,4.095299801386332,-0.8095093859218245,0.0001558766971044631
ENSG00000204248,COL11A2,0.013975378581544831,-0.07344237726343028,1.0,0.01458514302198134,0.07344237726343028,1.0
ENSG00000204231,RXRB,0.5607620655844864,-0.11516425445732059,0.7874855921701109,0.6073670272725087,0.11516425445732059,0.7874855921701109
ENSG00000112473,SLC39A7,1.072610306133566,-0.11227893987262064,0.7864544174112219,1.1595188702475165,0.11227893987262064,0.7864544174112096
ENSG00000204228,HSD17B8,0.11617033445909142,-0.7036252707315209,0.0210836553022946,0.18960685928575743,0.7036252707315209,0.0210836553022946
ENSG00000204227,RING1,1.0953202963285762,0.11761608885839338,0.7781700366215306,1.0095002563071371,-0.11761608885839338,0.7781700366215731
ENSG00000223501,VPS52,0.3624863819588191,-0.2082109332921258,0.5740496472491009,0.4188019639168928,0.2082109332921258,0.5740496472491009
ENSG00000235863,B3GALT4,0.19216145549624145,-0.1872112522210041,0.6774784260038759,0.21877714532972012,0.1872112522210041,0.6774784260038759
ENSG00000227057,WDR46,0.39218406144460183,0.012872108424149875,1.0,0.3885898819427886,-0.012872108424149875,1.0
ENSG00000204220,PFDN6,0.4603140320296329,-0.47640704424169866,0.0671682612086567,0.6407044970370375,0.47640704424169866,0.0671682612086567
ENSG00000237441,RGL2,0.9983661074191089,0.15598728647629462,0.6942747541099057,0.8959444999217109,-0.15598728647629462,0.6942747541100027
ENSG00000231925,TAPBP,2.0639887242619026,-0.31261534921217593,0.2521895183958017,2.5638597840782915,0.31261534921217593,0.25218951839586207
