Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000078808,SDF4,2.8691725760363354,0.09862030329074267,0.9055085950646479,2.721055912648801,-0.0005194252807891875,1.0,2.6188112672151735,-0.08554061390608614,0.8628705270315086,2.760771456599058,0.016164592297950753,1.0
ENSG00000176022,B3GALT6,0.4276769541703944,0.1063723768283491,0.9055085950646479,0.40856695385117137,0.021861739642178524,1.0,0.38418094224628685,-0.11414558591337531,0.8371514710959922,0.41741106903487085,0.06087135626216389,1.0
ENSG00000184163,C1QTNF12,0.016608813754190075,0.06245132763627126,1.0,0.025875907077240853,1.0513808265622329,0.2843827102155397,0.011964112388292671,-0.6399301506997581,0.49794957813684937,0.0,-1.3699383839507098,0.8571639913030343
ENSG00000160087,UBE2J2,0.3778505129078242,-0.02381168732704464,1.0,0.43308097108224164,0.28015240787948237,0.6286151073143212,0.34164187597680185,-0.24918457667741967,0.5168504481046005,0.36615006055690424,-0.054113714521355494,1.0
ENSG00000162572,SCNN1D,0.06435915329748654,0.39295531670344763,0.7023467983520764,0.06809449230852856,0.5945231515887626,0.44983656973227354,0.03456299134395661,-0.8425593172147758,0.09791286472138584,0.03661500605569042,-0.3304100197640709,1.0
ENSG00000131584,ACAP3,0.6788852622025192,-0.12316185477157043,0.9240693972050006,0.7626583138555199,0.11088183831089499,0.9405281492576677,0.6380859940422757,-0.2794092023367419,0.4048431207125307,1.1790031949932316,0.7615124696769675,0.27751773508020544
ENSG00000169972,PUSL1,0.13494661175279435,0.12247609870848919,0.9376046278900076,0.12120819630918084,-0.10062226688281672,1.0,0.1196411238829267,-0.1305244605950766,0.8536098479008883,0.17575202906731405,0.5467332324503951,0.8764947263792661
ENSG00000127054,INTS11,0.84497339974442,-0.0548256031508611,1.0,0.8865902898570419,0.04109156717072859,1.0,0.8919910458382647,0.05541974584471526,0.9217535597188583,0.7542691247472227,-0.21660162270475425,1.0
ENSG00000224051,CPTP,0.1993057650502809,-0.11310420976252145,0.963477563488132,0.19611213784856227,-0.1733786093181311,0.916458315075461,0.2539050517959889,0.419231921768386,0.1985986420493321,0.12449102058934744,-0.7454475190429153,0.8494014178533152
ENSG00000169962,TAS1R3,0.0020761017192737594,1.1655448206003758,0.8113074735028227,0.0,-1.1006222668828176,1.0,0.002658691641842816,1.43045917719164,0.5777136260413084,0.0,1.8395149816782412,1.0
ENSG00000107404,DVL1,0.3861549197849192,-0.46746980952692274,0.3236289978902229,0.4535093187748002,-0.21476981135988216,0.8070206571070184,0.6181458067284546,0.5026685009472318,0.058473110514976556,0.519933085990804,0.06546006877681476,1.0
ENSG00000162576,MXRA8,2.3563754513757167,0.8227710839667062,0.001856196864604703,1.9107314541773115,0.4682462577180388,0.13600052957042144,0.8069129132992946,-1.2994298499588037,1.8972331346185488e-08,1.0984501816707128,-0.541383234412367,0.9454769678321882
ENSG00000175756,AURKAIP1,1.328705100335206,0.02483931848971077,1.0,1.2406816498613904,-0.12026176212227085,0.9404123335351654,1.3958131119674784,0.14326302065940194,0.707909618492458,1.1570341913598174,-0.19300730975519934,1.0
ENSG00000221978,CCNL2,3.782657332516789,-0.017074263220499875,1.0,3.5245709218894383,-0.17209913004255606,0.8367376636379112,4.1302774656028145,0.18223852242003424,0.5868298044703181,3.7420536188915614,-0.03661821836477608,1.0
ENSG00000235098,ANKRD65,0.05397864470111774,-0.5389992958734533,0.4940149574435121,0.05311370400065228,-0.6735119353033983,0.2535478587245998,0.0837487867180487,0.2756410681395356,0.6061027178950711,0.21236703512300448,1.7351783218635046,0.0034547772657854215
ENSG00000205116,TMEM88B,0.0020761017192737594,1.1655448206003758,0.8292004454070354,0.0013618898461705711,0.3144152323960263,1.0,0.001329345820921408,0.2605341757493278,1.0,0.0,1.8395149816782412,1.0
ENSG00000179403,VWA1,0.9986049269706782,-0.6958038275821389,0.0419608976027827,1.3605279563244006,-0.17718136201442097,0.8395649808659369,1.7932875124229792,0.4637006009367163,0.06565841971619966,2.0357943366963878,0.4970499557881838,0.697865820016953
ENSG00000215915,ATAD3C,0.04359813610474894,-0.9193440769861385,0.11690628587085684,0.04902803446214057,-0.856953185915954,0.08866525789534796,0.11432374059924108,1.059621481823331,0.0020491697018614557,0.12449102058934744,0.8395149816782412,0.6398711634642986
ENSG00000205090,TMEM240,0.09342457736731917,0.25170146435008967,0.7916477556081853,0.08716095015491655,0.1273296797955319,0.987716579518672,0.07178467432975602,-0.2920068472794508,0.607593796037225,0.08055301332251893,0.06692547778131308,1.0
