Feature,Normalized.Dispersion
ENSG00000142920,1.7312550681521033
ENSG00000116525,0.8126948786955062
ENSG00000160094,5.701215583432191
ENSG00000184389,0.41001810725986554
ENSG00000134686,-0.630419277606084
ENSG00000121903,-0.4271197457005737
ENSG00000121904,0.8211040496659945
ENSG00000142698,-0.8345515106043357
ENSG00000163866,2.0094848009764172
ENSG00000189280,-2.4268298273852893
ENSG00000189433,-3.231792164075768
ENSG00000188910,-1.3686680993411375
ENSG00000187513,26.329537705159602
ENSG00000116544,0.8898778359512773
ENSG00000243749,-2.1048601679851178
ENSG00000163867,-0.39966512661508097
ENSG00000197056,-1.6707206186488388
ENSG00000116560,-1.2460309847208046
ENSG00000146463,0.5911775794430976
ENSG00000142687,-1.7472279300719031
ENSG00000020129,-1.3854662303524379
ENSG00000116819,-0.381893384016164
ENSG00000126067,-0.4759183824773508
ENSG00000142686,0.5174917276022781
ENSG00000092853,-0.9328161812227521
ENSG00000134698,-1.0830515643962293
ENSG00000092847,-1.8706090529893606
ENSG00000126070,-0.31854304050292426
ENSG00000092850,0.5499235827988945
ENSG00000116863,-0.2212268793615118
ENSG00000171812,7.86246653877266
ENSG00000054116,6.561447138693069
ENSG00000116871,-0.39882676299743597
ENSG00000054118,-0.24212938712647014
ENSG00000214193,-0.41152137110638715
ENSG00000142694,0.4832520150804304
ENSG00000196182,-1.3233484517173015
ENSG00000181817,0.5964450763501314
ENSG00000116885,-1.3947117350326494
ENSG00000119535,1.6197770078330855
ENSG00000163873,2.488407463988619
ENSG00000163874,3.8161348368720356
ENSG00000163875,-0.8200635712411183
ENSG00000163877,-0.36336006668753185
ENSG00000163879,0.9697633105574586
ENSG00000134697,0.9843817683154674
